-1.065962245005818598e+00,1.226167032742456531e+00,2.787358745003539751e-01,-1.153378810714762670e+00,1.592913155331742159e+00,9.801591069598205586e-01,-1.315817745940264460e+00,-1.028743888227307973e-01,3.327739289783642751e-01,4.654652049614875775e-01,4.027768434616749715e-01,-1.156466430979602444e+00,5.617980856998787687e-01,5.564388855712076865e-01,-1.621029907688575689e+00,-4.570923490264926919e-02,4.558902345901495734e-02,1.012977481505629607e+00,-2.230840313230758376e+00,-2.508391628504886423e-02,1.414395907118448370e-01,4.857651118422079972e-01,4.387001292084053983e-01,-1.087989907227966846e+00,-5.358396809407010020e-01,-9.509445145842559954e-01,-3.190715868596819549e-01,6.424166994854145774e-01,7.524629043621433588e-01,1.001266582566839203e+00,5.369752737337760706e-01,-3.749000574373412831e-01,-5.445444020164199594e-01,-7.262772359147195989e-01,-4.665517664399291831e-01,-2.768118677897269397e-01,-2.208144630870054304e+00,4.027053704409972457e-01,8.144031778048074210e-01,6.378099490230223489e-01,-2.697379243674965510e-01,-1.704234274581323039e+00,1.297203720839643415e+00,-5.229289167298003527e-01,-9.567680241280416067e-03,9.275574063939894254e-01,-7.377120421187810528e-01,-9.919323518944156426e-02,8.225534547891901749e-01,2.387076402588229063e-01,-3.121533716684012916e-01,9.881930949369802653e-01,5.405519073607238933e-01,6.663693002096779949e-01,-1.318609117980007905e+00,2.019701458206588363e-01,-1.884110166236094286e-01,3.187841668339436163e-01,-1.016312564888308817e-01,8.111792951694564158e-01,-2.248319349192581473e+00,1.300381810444878772e+00,2.199998673312558495e+00,8.630680785864990323e-01
-3.255979021867874135e-01,-1.940142899573948920e+00,7.543253066441490962e-01,-6.689035390001568659e-01,1.754837446241668819e-01,-1.509364861119141810e-01,-1.062962362984670284e+00,-4.502236859299354466e-01,1.130147477397675182e+00,-7.389163923354720442e-02,-1.016007169773170071e+00,-1.667746926559551257e+00,-5.293132640810722656e-01,8.240003040203118800e-01,1.304482021116897261e+00,-1.883714724979850041e+00,2.269530979186011321e-01,6.882630783615748538e-01,-1.424936460710164443e+00,7.622171407782056818e-01,-5.551463202249777851e-01,-1.032526736519927324e+00,2.400972507967853026e-02,7.910943696541054004e-01,8.738721776706358524e-01,2.860996691409095974e-02,2.001234808120443187e+00,-4.831841115284289945e-01,2.615091376260107459e-01,1.628214277381654584e+00,-1.719389849602002807e+00,1.477223981540315201e+00,-3.397747308359111429e-01,7.748652709433991870e-01,-3.715757318457927894e-01,-9.608194397705597245e-01,-4.651062961562311693e-01,4.270586529708049195e-01,2.989114132347434616e-01,3.657986214916491008e-01,1.117266727378607216e+00,2.307317375906286494e-01,-9.734985761692441786e-01,-1.323515779059359909e+00,-7.041603790229415960e-01,1.259745793624067023e+00,3.597553533404990733e-01,1.260981388874130360e+00,-1.118066192652701130e+00,3.313969310597176809e-01,1.019633073797157730e+00,8.857315022207512545e-01,-1.296504695774851168e+00,1.492996039226570204e+00,-5.646630188718272381e-01,-1.338410716646968979e+00,-1.161162657332944326e+00,-1.906357884839427475e-01,6.593060090186546318e-02,-1.639979305255879760e+00,-1.706900710937135024e+00,-3.430239683185463684e-01,-6.657516972398536126e-01,4.337273720796596677e-01
-8.635211936616390416e-01,-2.446017887370680877e-01,2.619146401423534942e-01,-5.935055896627084993e-01,6.533295910484546720e-01,-1.207463581341910119e+00,-1.796623335262482746e-01,-2.949097129952966689e-01,1.675289379256822642e+00,2.463406187717405993e-01,1.013766753445457747e+00,6.035117069357418540e-01,-2.345161478129180743e+00,-2.699277110998627993e-01,-7.248458491963091221e-01,-2.052807402496465983e+00,-1.398875512341741345e+00,-7.977117422972097582e-01,-5.250749248379383838e-01,2.405917940987331305e-01,5.915462350946070202e-01,9.486332376215217410e-01,-2.659144649006731642e-01,1.564165396894632964e+00,-2.080374369910514609e+00,2.476755851072042436e+00,1.038957665767778815e+00,1.670793560362777486e+00,2.480220666212088615e-02,5.833452229196243177e-01,1.670886631503292197e+00,1.147859393568923858e+00,-4.643401966107062878e-02,-9.420283010200709573e-01,4.605218650545327419e-01,6.362733633544807033e-01,-7.513940449902162255e-02,-1.217698164393369309e+00,2.504303460731794662e+00,-3.464233078472027105e-01,3.070483148801052553e-01,-7.831666666772220120e-01,1.097692077469477168e+00,4.126440923418743245e-01,4.741337877410822799e-01,-2.830738656120167507e-01,-1.866097727124064631e+00,-5.134888107415934710e-01,2.888929530758462816e-01,-1.859432063714026584e-01,8.727746135426205365e-01,1.046062529265771035e+00,-1.099935012981164695e-01,-1.540956783125085050e-01,9.038296090553469275e-01,6.485234353812801000e-01,-7.696298705963910969e-01,-7.417147307245887111e-01,1.403554082177542961e+00,1.855989337096070058e-01,1.143159981835063288e+00,6.219644853083958758e-01,-5.375853471035866304e-01,3.096027237160721701e-01
3.009043915100356181e-01,1.906510883097167541e+00,-6.864866745503526158e-01,-4.370133390258307271e-01,2.036541140369372560e-01,-9.401267935053220226e-01,-5.321992044470787997e-01,-1.903589144878727879e-01,7.902546507574960133e-01,5.886115528751707272e-03,-2.019390129035977255e-01,-2.099731665642341927e+00,3.067155524781993714e-01,-3.694896658631418446e-02,-4.390006547970289885e-01,-4.502880584967464128e-01,-8.693546711614289491e-01,4.609037353084676214e-01,1.856369507735051050e+00,-1.496616369798128954e+00,-1.292001720957704380e+00,-4.955757400244895083e-02,-3.257191892655917909e-01,2.563641299922783112e-01,3.125933646663613952e-01,5.577595032033424438e-01,5.723372892177003290e-01,1.974074838991049630e+00,1.610298513696121869e+00,7.943375700505769799e-02,1.276005068168368117e+00,9.036357571330064786e-01,-7.833836381297991647e-01,1.500468305621739384e+00,-4.700626532895229026e-01,-1.280994294675252831e+00,-1.364983556694501443e+00,1.047092162709965857e+00,-1.485630529024578872e-01,1.685439578999113619e-01,6.126199358085730046e-02,-7.126182404230013701e-01,-8.961685523703223633e-02,4.646733384336723671e-01,1.063156836482661433e-01,1.286551913551444937e+00,6.386669747573548994e-01,8.550275939541784886e-01,-3.346238548195605844e-01,-9.331170164690684166e-01,-2.743991339447777733e-01,8.943643142307176053e-01,9.294970006868341628e-01,2.928571781101974025e-01,-4.508423914295944246e-01,-3.414335087516112699e-01,-7.228630264185071930e-01,3.400109972325160435e-01,-1.727896458001982216e+00,-5.838290580834877286e-01,-2.431536870367073389e-01,1.403712861831237779e+00,2.120564078409650666e+00,1.129992838858198567e+00
7.342731998893409218e-01,-7.841819145255743972e-01,1.568218746514395079e+00,8.960363068274120879e-01,3.632110665825222240e-01,-3.720048717969553359e-02,3.978774947117078575e-01,-2.359566307556266451e-01,-1.511476376693111190e+00,4.119368485695472648e-01,-3.640488081571443546e-01,-6.895745754787356852e-01,-1.060177286836241795e+00,1.397003587944200209e+00,-2.241601927103957337e+00,-2.194660858558966920e-01,1.402322970946845437e+00,4.257739845734458406e-01,-6.021090436077219943e-01,1.264502736795859006e+00,-7.757363118302480764e-02,8.556818241696139138e-01,-4.388983493688950466e-01,1.069206254784483390e+00,1.134776937339836200e+00,-1.843865258357162140e-01,1.114785643830859208e+00,1.047525187214577658e+00,-1.556097213515113264e-01,-1.482111392031995267e+00,-2.056808882968204633e-01,-6.799900732387602620e-01,2.974157510514527925e+00,1.172606341644241157e+00,3.091753790931943691e-01,5.899159149134963753e-01,-8.277637628498468736e-01,-5.754123515204626615e-01,-5.595299901900652184e-01,-3.972054722272388982e-01,-7.510339078411096825e-01,-3.487445272223415049e-01,2.097369817267375147e+00,-1.505984253007505436e-01,2.812002984162944585e-01,-8.376189766013102389e-01,-1.793469577899599043e+00,-2.248498444670431251e+00,-1.119627329406207988e-01,1.008867755322471638e+00,-1.547445787441992238e-01,7.113319128272688197e-01,9.077222078587982024e-01,7.880298524622654233e-01,-1.287950029032018107e-01,-8.642144878215662906e-01,-6.335929818872448882e-01,-2.449533036421253918e-01,-1.620501317527814011e+00,1.333105181283299023e+00,-4.653492747195796947e-03,1.933571858135126664e+00,4.754034666345466342e-02,1.137126793253418811e+00
4.605391670210710053e-01,-1.353842491017930305e-01,-1.824295601307699688e-01,1.854545939382166164e-01,-1.016910594160314318e-01,-7.239458663802742500e-01,-3.816613460126297985e-01,1.123246529644004843e+00,-1.260918843286726876e+00,1.269491620028616818e+00,1.583724110756010495e+00,-5.208416740035479164e-02,7.599157146288405551e-01,-6.166178019527869258e-01,-1.265880711839979522e-01,-5.732446499365863035e-01,-5.958814970129104882e-01,-3.343580530116469496e-01,1.993190664288741365e+00,-8.720107475821589071e-01,-4.648792194538828304e-02,6.794197107877796293e-01,-2.499999291421680647e-01,1.005202206968624168e+00,7.335831498509505222e-01,1.136246179093529929e-01,-2.483729029248031850e-01,-3.215664042997662397e-01,-1.272056251244564118e+00,-7.177360624437711945e-01,8.720279096177991907e-01,1.478985511231834193e+00,-2.447334596678476970e+00,-1.011062572824010575e+00,1.572085692834853443e+00,2.108049528817552976e-02,-3.804658146030417964e-01,-5.524388003255796820e-01,-9.015124197690012053e-01,1.040173789473512134e+00,-9.404300557487698109e-01,-8.604836081199360720e-01,-9.113429086638268062e-02,1.155069467684259887e+00,8.583276146277674101e-01,5.774080731278384837e-01,1.239888054979694898e+00,-1.355538748325266107e+00,9.297669712910826556e-01,-3.574917386935900776e-01,5.688444754271300141e-01,-3.660595452509354808e-01,3.869512228799371623e-01,1.360507509077494515e+00,4.851728567308387086e-01,-8.369203905204458671e-02,-8.409939059382859350e-01,-4.115708888114706920e-01,1.032241805409271490e-01,-4.705380610986389239e-02,-6.764884828934605299e-01,2.601949042221018416e-01,-1.227333225774776437e+00,-2.598038918156389432e+00
-4.988539165700305311e-01,-1.904287576353586031e+00,2.484458622195688804e-01,-2.557234818767496476e-01,-1.514329768812505417e-01,5.109105356294670885e-01,3.008375896871043897e-01,1.759247527558138069e+00,-7.805601225860651082e-01,-1.012075561115263422e+00,-1.360583425532206903e+00,-1.325604919275090721e+00,3.163375522151203323e-01,1.853861873967565854e+00,8.909077899792473554e-01,-2.748557608937302402e-02,9.980992299693453029e-01,-9.550026947894917351e-01,8.894082965495275772e-01,8.863877967866663488e-01,8.503555654310440692e-02,-1.488412225866117211e+00,8.848248589808238584e-02,1.376242196653085115e+00,-3.036621685780281910e-01,-6.427890859904168419e-01,7.415456703493142898e-01,-1.524666415128129726e+00,1.702598644717749909e+00,-1.184177044730011730e+00,8.338259402731171832e-01,5.843063590462533874e-01,-8.823137719734099049e-02,-1.629803051787757751e+00,-1.392476828222641017e-01,-1.314356028089676887e+00,1.257419646803925151e+00,-3.534474852931136085e-02,2.038735466561804044e-01,2.391148050685300230e+00,-6.504122673695679480e-02,-1.868289897261593937e-04,1.798894902166179310e+00,-1.419573377977181750e+00,1.842213624494718482e+00,-8.578052293000825168e-01,-1.146583536142588844e-01,-6.093593969029502677e-01,2.716106537874838911e-01,6.002190609502010554e-01,2.362798997018227265e-01,1.316523652585438686e+00,1.695715918485246831e+00,-1.517402131422155520e+00,9.046230633280877287e-01,-5.168371191311273982e-01,-5.000925576304315889e-01,-1.323953013717796390e+00,2.284486009513762461e+00,1.435045163251201517e-01,6.934640018963142971e-01,8.477670685360217950e-01,-1.033707012442139028e+00,9.153535662330981870e-02
1.231102499928550920e+00,7.798910642896009771e-01,1.524100276422825528e+00,-4.794713038834498287e-01,-8.605663346699956584e-01,-8.111953648179059950e-01,-9.826597482567006603e-02,1.045580367258422544e-01,4.937712806441461599e-01,-6.625389581870928524e-01,-4.946510881548825123e-01,-1.677515739051384791e-01,5.864042500070109076e-01,9.555902538021296966e-01,-1.854073739750570007e-02,7.315355542372274922e-01,-3.669851526058697799e-01,1.790981528009643331e-01,-3.396445449658768712e-01,1.214848858321214031e+00,5.058189426260017996e-01,3.541042710873478216e-01,-4.714486056683352966e-01,3.334098380909005788e-01,-3.714604270315865486e-01,5.017119008203246855e-01,6.225821763881115301e-01,-5.343403671502561236e-01,3.791205136606457526e-01,-6.620241909150031967e-01,4.424626149826148547e-01,-1.225186290310072534e+00,-1.597883312932187605e-01,3.344968976211438183e-01,-1.383569088078331566e+00,5.625366910455867897e-01,2.098424684261747108e-01,7.118678969819737246e-01,-1.973013161899174195e-01,1.180789986167517069e+00,-1.982933593093909375e+00,2.739777025419265044e+00,-2.183689568062578967e+00,1.046291860242610783e+00,4.110477116885938309e-01,-1.565106003437639393e+00,1.056591258416529788e+00,-5.249535550651347471e-01,1.904083258820081781e+00,-2.179865220034311601e-01,-7.904351731207582832e-01,1.262291652683653065e-01,1.186521971313630130e+00,-6.226095562358902047e-01,-8.890603303810959979e-01,1.512085456026126540e-01,-1.706345032650155025e-01,1.874796045467633121e+00,-8.115125677207541965e-01,3.656013795618057172e-01,-1.231812702947683302e+00,3.521231112841530231e-01,2.944171851197533440e-01,-1.355434092402005297e-02
-2.738740143741780556e-02,2.933336988550052649e-01,-4.302560209715024508e-01,-8.858315641426509068e-02,-3.001348807935095078e-02,3.667800266183330882e-01,3.499387773662912537e-01,1.096844610673243375e-01,-1.530469567046240376e-01,1.799255297467662551e+00,7.573115636999308009e-01,-4.141331218577860573e-01,-8.165442412819664542e-01,2.576685822584344129e-02,-2.639282070470778119e-01,4.774023317896952112e-01,1.671724282663137995e+00,1.752494101911339364e+00,-1.533603704489872877e-01,-1.793696969319243939e+00,5.837675806252103777e-02,-1.282423243973130011e+00,6.010783378629772633e-01,-2.049107735879466485e+00,-1.114472665521115818e-01,1.268675584297253911e+00,-1.574797349587741868e+00,9.230896257622371592e-02,6.956129901855422348e-01,-1.564955435963812036e+00,-3.203878772980718326e-01,9.325697486524943125e-01,8.014799294655845507e-01,1.276898353890138615e+00,7.839483050767276362e-02,6.983679471712017639e-01,6.697391837115092006e-01,-7.517867623235662267e-01,1.289296606422820179e+00,-3.246344284912006106e+00,4.298361946781022458e-01,1.504643939473497560e-01,6.169804324535549389e-01,-1.565419800653136573e+00,6.192734976662941371e-01,-1.434053815851391356e+00,-1.184214720046084413e+00,9.355348765263609145e-01,-2.863129236752664508e-01,1.096578442935695286e+00,-9.450697487096270111e-01,-2.901834184725146759e+00,-3.303633332203783080e-01,-7.557319224074303676e-01,-5.101667224868731143e-01,-3.095839220110198631e-01,-2.437001290763474604e+00,-9.350727830973570853e-01,6.737634612931552303e-01,-1.916999214425725573e-01,-9.831022932515979251e-01,2.610646508956157574e-01,3.631411175633584842e-01,-7.609375762806001031e-01
4.419680512414428386e-01,1.778056797607547868e-01,-9.448182847752002733e-02,2.288557082105963369e-01,6.525776723740041030e-01,-1.653207627803672919e+00,-7.326651569875465286e-01,1.557275623740649761e+00,-3.405108237841922847e-01,2.340851606644878680e-01,1.031173273508772414e+00,-1.139289889780304765e+00,1.998590195895298516e+00,5.061022134200457989e-01,-8.080587539667186125e-02,3.499381253032259886e-01,-4.226100479244886965e-01,-1.584034034016818804e-01,-2.312644400061452110e+00,-9.826509510793172975e-02,9.894995617772321672e-02,1.199647916496315581e-01,6.773738088509649868e-01,7.568366874376981912e-02,-2.044171752808640274e+00,-3.447268400842671832e-01,2.076712705407998349e+00,4.697924058722561802e-01,-5.901120650916923394e-01,-9.207786620280510315e-01,5.937477128006218852e-01,-1.210879531208899573e+00,-6.258133731191859450e-01,-1.392393290994049071e+00,-1.438029721611975842e-01,-1.497599613070433433e+00,7.484003518788209797e-02,-1.159055460481351663e+00,-2.112034555496013211e-01,-1.258890470656217175e+00,5.108790358523030983e-01,-4.400662948757163018e-01,3.459805196368317959e-01,-1.449003242850117334e-01,1.861119466999332228e-01,-1.174165377068707938e+00,6.849564198257631631e-01,1.923418274450211796e-01,-8.232572147646816108e-01,7.881215985316800676e-01,1.497026863876598668e+00,-5.946199056991420262e-01,1.081011812372510428e-01,1.164746107256804386e+00,-1.036147790099807953e+00,-2.472743716011392978e-01,-1.261822481862156786e-01,-9.403661005756471791e-01,5.524261195168767014e-01,-4.931536061162124507e-01,2.597951537547957823e-01,2.191145089802176482e+00,-1.764397323633783099e+00,-1.193464114351951100e+00
